"ticket_id","city","issue_type","ticket_status","issue_description","ticket_closed_date_time","ticket_created_date_time","ticket_last_updated_date_time","address","lat","lng","location","image"
"6666611","Cambridge","Rodent Sighting","Archived","Has this been looked at yet ??? This just keeps getting bigger and bigger as the days go on!!! Total DISGRACE!  WHY IS NOTHING BEING DONE?",,"09/14/2019 03:35:14 PM","2020 Aug 12 03:38:07 AM","5 3rd St Cambridge 02141, United States","42.3722928736","-71.07956245961","POINT (-71.07956245960746 42.372292873598695)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjYwOTE3OSwicHVyIjoiYmxvYl9pZCJ9fQ==--93a6fe1426b284a3e4003bacdaafedb387babf23/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"6626696","Cambridge","Rodent Sighting","Archived","Nothing worse than walking thru Dunkin Donuts parking lot and seeing RATS having a feast on a OVERFILLED DUMPSTER once again.  And please DO NOT claim once  again nothing was found ...","09/11/2019 09:44:22 AM","09/08/2019 04:37:36 PM","2020 Aug 12 03:37:22 AM","5 3rd St Cambridge 02141, United States","42.37227491909","-71.07954210496","POINT (-71.0795421049566 42.37227491909038)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjYwNjEzNiwicHVyIjoiYmxvYl9pZCJ9fQ==--7744edf7143a88f0f9eb5e212d717c6d1cc3ee66/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"6631887","Cambridge","Rodent Sighting","Archived","Ton of apples attracting rats.","09/11/2019 09:41:26 AM","09/09/2019 06:14:53 PM","2020 Aug 12 03:36:38 AM","118 Sciarappa St Cambridge 02141, United States","42.36825402249","-71.08202175156","POINT (-71.08202175155925 42.36825402248675)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjYwMTMwNCwicHVyIjoiYmxvYl9pZCJ9fQ==--13378cf0521d1512cbe85b9a6a11f8ac14cea043/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"6588365","Cambridge","Rodents, trash, blighted property, falling fence, overgrown weeds, dead tree","Archived","I've been living on Bristol street for the past few years, and we reported this property numerous times for various violations, with no help from the city (the property is technically at 15 Lilac Court, with access to the Bristol Street on the rear (Bristol side of the property is related to this complain) . There is trash overflowing everywhere, has been in the rear yard for close a year, seems like 
contruction debris. Sometimes you can't even walk on a sidewalk due to either falling fence, overgrown weeds and not to mention due to rats running in/out of
the property. There are rat burrows all around the fence. There even seems to be a dead tree literally with branches snapped and half hanging.  
Can something be done about this? It is truly not enjoyable to live here.","09/11/2019 09:39:31 AM","09/02/2019 03:49:31 PM","2020 Aug 12 03:30:57 AM","15 Lilac Ct Cambridge, MA, 02141, USA","42.367644","-71.09154","POINT (-71.09154 42.36764400000001)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjU5NTI3OCwicHVyIjoiYmxvYl9pZCJ9fQ==--4dcd2aca06483199ea5b86e0100517af29d188ff/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJKUEciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--a2c14a5879a9a55176257f8523473d9c50ff7410/DSC_0937.JPG"
"6587189","Cambridge","Rodent Sighting","Archived","Overflowing trash in ally to the right of 1204-1210 Cambridge street. Trash day not till Friday. Saw multiple rats all over the bags on the ground. Please address with owner of building. Rat burrows all over back yard of property also.  Please address.","09/05/2019 09:33:25 AM","09/02/2019 08:38:10 AM","2020 Aug 12 03:30:18 AM","1206 Cambridge St Cambridge 02139, United States","42.37326353219","-71.09768211297","POINT (-71.09768211297381 42.37326353219078)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjU4OTc3NSwicHVyIjoiYmxvYl9pZCJ9fQ==--ebba2ecdf136427b2933b3a082c173f0bb1241ea/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"6586209","Cambridge","Rodent Sighting","Archived","two rats peeking out of the CCC trash cans, I saw a four of them total.","09/09/2019 09:54:12 AM","09/01/2019 09:38:22 PM","2020 Aug 12 03:30:08 AM","5 Callender St Cambridge, MA 02139, USA","42.36566543579","-71.11093139648","POINT (-71.11093139648438 42.365665435791016)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjU4ODQ1MSwicHVyIjoiYmxvYl9pZCJ9fQ==--fc0aa38dc7561c95ab42229386da7946d2d80ee9/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/img-image_71957664766058307257246.jpg"
"6546683","Cambridge","Rodent Sighting","Archived","This back yard is a jungle. I’ve seen rats there and there were cats fighting (loudly) the other day. With the house that burnt down nearby and the neighboring house under construction, suddenly there are rats coming into my yard. Having this jungle makes it difficult to manage pests.",,"08/26/2019 10:45:14 AM","2020 Aug 12 03:26:39 AM","122 Rindge Ave Cambridge 02140, United States","42.39243194789","-71.12985884151","POINT (-71.12985884150628 42.3924319478896)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjU5MDk2NSwicHVyIjoiYmxvYl9pZCJ9fQ==--902c0b17ac304f658fb2a1df04b1476283e1f736/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"6497211","Cambridge","Rodent Sighting","Archived","Trash barrels left out once again at this location blocking sidewalk access. Becoming a regular issue. What appeared to be rodent activity was also spotted nearby.","08/29/2019 10:08:22 AM","08/18/2019 12:51:37 PM","2020 Aug 12 03:20:54 AM","2 William Street","42.3626914","-71.1050373","POINT (-71.1050373 42.3626914)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjU4NjYwNSwicHVyIjoiYmxvYl9pZCJ9fQ==--5482531caac2f258505e560502f4c3bb609a1046/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"6371648","Cambridge","Rodent Sighting","Archived","Multiple rats in the flower beds behind the community center.","07/29/2019 06:17:56 PM","07/29/2019 06:06:56 PM","2020 Aug 12 03:08:22 AM","46 Howard St Cambridge 02139, United States","42.36575671941","-71.11094090163","POINT (-71.1109409016288 42.36575671941259)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjU1NjY2NiwicHVyIjoiYmxvYl9pZCJ9fQ==--4bfb9fc6609be704893f53be450ee806c0bbbe68/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"6229732","Cambridge","Rodent Sighting","Archived","Spotted a rodent at the playground of the Tobin Montessori School at approximately 3:30pm, then a red-tailed hawk swooped down and snatched it -- true story!  But shortly afterward, another rat crept out from under the play structure, then scuttled back underneath the platform at the base of the stairs (pictured).","08/12/2019 06:17:55 PM","07/18/2019 11:58:48 PM","2020 Aug 12 03:04:34 AM","197 Vassal Ln Cambridge, MA, 02138, USA","42.38483810827","-71.13952964544","POINT (-71.13952964544298 42.38483810826998)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjU0NTY4NCwicHVyIjoiYmxvYl9pZCJ9fQ==--2b0596d8ae0afd5f69ea3f45bc56179b0addb3e0/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/20190718_160905.jpg"
"6206044","Cambridge","Rodent Sighting","Archived","A rat ran from 235 Upland Road across the yard to Raymond Street Park in broad daylight. This house has a history of not covering the garbage and piles of garbage along the house.","07/22/2019 06:54:12 PM","07/15/2019 05:57:25 PM","2020 Aug 12 02:59:08 AM","235 Upland Rd Cambridge 02140, United States","42.38586127278","-71.12824921561","POINT (-71.1282492156141 42.3858612727832)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjUzOTY0MywicHVyIjoiYmxvYl9pZCJ9fQ==--3b4af4fee2c25a6eb8516b7e058e88c31aed61d1/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"6160440","Cambridge","Rodent Sighting","Archived","Hey folks. Seeing rats around this neighborhood is pretty commonplace. It's been absolutely buck wild recently though. If I sit outside at night for 25 minutes, at least 10 will scurry past. 

I'm sure this is an absolute bombshell, but it looks like they're heading to and from the PACC back yard where there are open trash barrels and exposed plastic garbage bags on the ground. If you walk past that area at night you are almost guaranteed to encounter a rat.

I know that this same issue has been reported a bunch of times but after short-term improvement, it always seems to get out of hand again. Is there something that can be done to fix this more permanently as far as the PACC's waste disposal practices go?

Thanks very much.","08/19/2019 04:50:05 PM","07/08/2019 10:35:03 PM","2020 Aug 12 02:57:06 AM","Macarelli Way & Marion St Cambridge, MA, 02141, USA","42.37257118024","-71.08890011913","POINT (-71.08890011912685 42.372571180241856)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjUzMTg4NSwicHVyIjoiYmxvYl9pZCJ9fQ==--bdf53821a1af23e1e57325d233710f7ae41a84c4/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJnaWYiLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--1ee781ab5edede29aad9a40cf054014a1df6c9f9/rat1.gif"
"6165451","Cambridge","Rodent Sighting","Archived","I am following up on a past report about Pemberton Farms. Even though Cambridge cited them, they haven't cleaned the area and they have just added more trash to the area. The rodent sights is frequent, and they are moving to the houses in the region. The back of supermarket looks like a junkyard and something needs to be done about this. This is my second report and I hope something is done about it.","07/22/2019 06:42:38 PM","07/09/2019 12:16:59 PM","2020 Aug 12 02:56:23 AM","2225 Massachusetts Ave Cambridge, MA, 02140, USA","42.393843","-71.125668","POINT (-71.12566799999999 42.393843000000004)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjUyNzg5NywicHVyIjoiYmxvYl9pZCJ9fQ==--92bbc37986d346624a59325321de6255e90755e3/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/IMG_3777.jpg"
"6130025","Cambridge","Rodent Sighting","Archived","We are having a huge raccoon problem and they are coming right out while our kids are playing . They are living in a shed beside our house and it is full of rats","07/05/2019 09:34:49 AM","07/02/2019 08:54:21 PM","2020 Aug 12 02:50:43 AM","Cambridge St Cambridge, MA, 02138, USA","42.37588798433","-71.11832141876","POINT (-71.11832141876222 42.3758879843312)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjUyODQ1OCwicHVyIjoiYmxvYl9pZCJ9fQ==--1558cc441fac409e7d119a4a024cc6c3dfa8a6fb/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/0CD84A13-3F4D-4CF2-AA7D-F683B021735D.jpeg"
"6078280","Cambridge","Rodent Sighting","Archived","Just saw a young raccoon all by himself on Jefferson St. He was crossing the street when he saw me and my dogs. He climbed up a tree in front of 21 Jefferson St and observed us walk away. He looked thin. I usually see them with others and at night. I wonder if he is lost.","06/24/2019 09:36:08 AM","06/24/2019 06:52:11 AM","2020 Aug 12 02:47:24 AM","27 Jefferson St Cambridge 02141, United States","42.37304790837","-71.08917654636","POINT (-71.08917654635589 42.373047908371476)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjUxNjM0NywicHVyIjoiYmxvYl9pZCJ9fQ==--9350636c8b61722e97addbb9fc49e72d59300a49/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"5897663","Cambridge","Rodent Sighting","Archived","This property on corner of Pearl and Watson is the source of all the neighborhoods rodent problems. This photo taken today as I was nearly attacked by a squirrel feasting on this topless barrel. Giant ratholes accompany all of this property’s useless barrels. What is the city doing about it ?","05/30/2019 08:23:08 AM","05/22/2019 07:36:45 PM","2020 Aug 12 02:28:47 AM","26–98 Watson St Cambridge 02139, United States","42.362382168","-71.1048445","POINT (-71.10484449999996 42.362382168000146)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjQ3NzY3MywicHVyIjoiYmxvYl9pZCJ9fQ==--da7a58f5152a6d4c7d17719cfa18e68a00da5802/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"5796857","Cambridge","Rodent Sighting","Archived","Rodents among the debris in yard","05/04/2019 12:37:26 PM","05/03/2019 06:27:22 AM","2020 Aug 12 02:15:18 AM","169 Chilton St Cambridge 02138, United States","42.38577797858","-71.13598361374","POINT (-71.1359836137365 42.38577797857722)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjQ1MTU1NywicHVyIjoiYmxvYl9pZCJ9fQ==--4deff4baa1494fbfb566bcb77945d4860d6057e7/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"5703020","Cambridge","Rodent Sighting","Archived","Illegal trash","04/23/2019 03:58:38 PM","04/15/2019 09:46:36 AM","2020 Aug 12 02:03:25 AM","New St Cambridge, MA, 02138, USA","42.39074732415","-71.13874778152","POINT (-71.13874778151512 42.39074732415087)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjQzNDk4MywicHVyIjoiYmxvYl9pZCJ9fQ==--f89a1e8f08b22f586005bcbc4cff27e1a17db974/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/1733665D-59FD-4936-BECF-65ABC4C3D999.jpeg"
"5689528","Cambridge","Rodent Sighting","Archived","Trash cans have gaping holes on top. Multiple animals running in and out with food prizes.","04/16/2019 04:43:07 PM","04/11/2019 05:53:07 PM","2020 Aug 12 02:03:21 AM","98 Pearl St Cambridge 02139, United States","42.36242000201","-71.10497179459","POINT (-71.10497179459385 42.362420002006864)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjQzNDU3MiwicHVyIjoiYmxvYl9pZCJ9fQ==--35bd51ed8e66e3dc0d1e7a0cb645aef9d709cf36/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"5456091","Cambridge","Rodent Sighting","Archived","Was wondering why this property on the corner of Soden and Western ave. has not yet been condemned? It is used by someone to store trash out in plain sight with rats going through. Has anyone searched this building for missing children or missing bodies?I have never seen anyone but a sketchy man behind the gate. There must be numerous code violations including the tarp in place of a roof and a bare lightbulb occasionally seen through what might be a front door? Why is it allowed to stand instead of being torn down? Why must we look at it year after year?","03/20/2019 02:09:13 PM","02/26/2019 05:16:35 PM","2020 Aug 12 01:36:01 AM","9 Soden St Cambridge 02139, United States","42.36555277533","-71.10812959666","POINT (-71.10812959665965 42.36555277533089)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjM4OTEyNSwicHVyIjoiYmxvYl9pZCJ9fQ==--aeae1076c42e8659d03cae459f7f99d83bd6530d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"5352974","Cambridge","Rodent Sighting","Archived","The people who live at 58 Allston (bottom floor condo) are raising hens and roosters at their residence.  They feed these hens and roosters in their side yard and it is promoting a rat and mouse infestation.  In the morning at Fenmore park you can often hear the rooster calling as it is let out to roam free by the tenants of this property which is a clear violation of noise ordinances in the city.  The city needs to put a stop to these people raising hens and roosters in a populated neighborhood.","04/03/2019 08:30:10 AM","02/02/2019 05:33:35 PM","2020 Aug 12 01:26:05 AM","58 Allston St Cambridge 02139, United States","42.35725363167","-71.10619483576","POINT (-71.10619483576363 42.35725363166512)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjM2NDkyNiwicHVyIjoiYmxvYl9pZCJ9fQ==--8d135b6501ecf15ab1a8d2954f58b0a0e37bdf2d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"5315509","Cambridge","Rodent Sighting","Archived","Photo taken today “after” owner already Recently cited.","01/25/2019 11:10:21 AM","01/22/2019 04:09:41 PM","2020 Aug 12 01:23:21 AM","92 Pearl St Cambridge 02139, United States","42.36254228754","-71.10488505197","POINT (-71.1048850519724 42.362542287535135)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjM2NzA0NywicHVyIjoiYmxvYl9pZCJ9fQ==--bde1ec5a3aa9c6a4518c4ab19dcc01c6819574a0/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"5317206","Cambridge","Rodent Sighting","Archived","3 large Rats were eating the dog feces in the space between the 2 buildings this morning at 9:30am. Feces is from the 3rd floor tenant at 88-90 Tremont. The land is not part of that buildings property either. Please address this on going issue.","01/31/2019 08:50:39 AM","01/23/2019 10:04:59 AM","2020 Aug 12 01:22:34 AM","90 Tremont St Cambridge 02139, United States","42.37291977398","-71.09706684076","POINT (-71.09706684076228 42.37291977397628)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjM2MjQ3MSwicHVyIjoiYmxvYl9pZCJ9fQ==--a33b5a9d1319a43aa2a2357314b37bd890745f04/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"5287625","Cambridge","Rodent Sighting","Archived","Seen multiple rats and rat holes at this property by these receptacles.","01/17/2019 04:42:07 PM","01/12/2019 09:03:32 AM","2020 Aug 12 01:18:17 AM","104 Pearl St Cambridge, MA, 02139, USA","42.36222240121","-71.1052107811","POINT (-71.10521078109743 42.36222240121285)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjM1NDkyMCwicHVyIjoiYmxvYl9pZCJ9fQ==--b307e035c54e8eab2bf072dd5a1e9c06bb76c7e2/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/E2EDE28D-ED9D-4EB1-AB7A-83D3DCDFFA3D.jpeg"
"5297638","Cambridge","Rodent Sighting","Archived","38 Bigelow st is using thin plastic bags for their trash and not putting the bags in bins. Rodents have been sighted at night and early morning digging through the trash.","01/16/2019 04:12:46 PM","01/16/2019 08:17:43 AM","2020 Aug 12 01:17:51 AM","38 Bigelow St Cambridge Ma 02139 United States","42.3685658","-71.1045535","POINT (-71.1045535 42.3685658)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjM1MjgxMiwicHVyIjoiYmxvYl9pZCJ9fQ==--006b4a6d503b7b9dbf528cd7ade09ebbc9bd44a5/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"5268743","Cambridge","Rodent Sighting","Archived","Saw rat near construction debris in front of unit #2. Facing Saginaw ave. This stuff has been here for more then a few weeks, probably should be removed.","04/09/2019 04:13:31 PM","01/06/2019 08:42:02 PM","2020 Aug 12 01:16:13 AM","51 Davenport St Cambridge, MA, 02140, USA","42.39050147746","-71.11845016479","POINT (-71.11845016479494 42.39050147746088)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjM1MjIxNCwicHVyIjoiYmxvYl9pZCJ9fQ==--24e532d142eb5dc989f48229f53eb442dc0e1c5e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/_generated-4be330c9cfa1b687a53ebf47033fc4b0_messagingengine.jpg"
"5255150","Cambridge","Rodent Sighting","Archived","On 3 occasions in last year have seen rodents in this area. Once actually sighted rat entering burrow at right in picture attached. Please help!","04/03/2019 09:05:52 AM","01/02/2019 10:47:51 AM","2020 Aug 12 01:14:55 AM","179 Lexington Ave Cambridge, MA, 02138, USA","42.38045","-71.14106111111","POINT (-71.14106111111111 42.38045)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjM0NTM0OSwicHVyIjoiYmxvYl9pZCJ9fQ==--b704e43bc81f1f7882aef55097dce010a84a1b53/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/B528A7F1-727D-4ADA-8722-0387CCF3384A.jpeg"
